nama_cabang,id_ruko,kemiskinan, proporsi_pria , proporsi_wanita ,penduduk, proporsi_usia_produktif ,umk,lebar_ruko,jumlah_fasilitas_belanja, jumlah_toko_ponsel , dekat_fasilitas_transportasi_publik , jumlah_pasar_tradisional , jumlah_restoran , jumlah_kompetitor , dekat_layanan_keuangan , jumlah_bangunan , kategori_wilayah , jalan , jarak_pasar ,lat,lon, avg_omzet ,lat_komp,lon_komp,umk_local_coef,penduduk_local_coef,kemiskinan_local_coef,jumlah_kompetitor_local_coef,jumlah_pasar_tradisional_local_coef,jarak_pasar_local_coef,lebar_ruko_local_coef,jumlah_bangunan_local_coef,commercial_hub_index_local_coef,premium_spot_score_local_coef,comp_per_pop_local_coef
TGR041,2266,0.07,  0.51 ,  0.49 ,97158,  0.70 ,4901117,600,5,3,0,1,0,1,1,"  2,306 ",Perdesaan, tertiary ,  - ,-6.073885,106.589319,"  195,650,000 ",-6.076301,106.587784,0.8239087521,-0.06514167929,-0.0265388498,0.1892055414,0.05833690523,0.1183945975,0.3564305954,-0.03553782761,0.3337214618,-0.03188326074,-24.700.943.705.204.000
TGR043,4113,0.07,  0.51 ,  0.49 ,53144,  0.70 ,4901117,600,3,4,0,0,0,0,1,"  2,303 ",Perdesaan, trunk ,  - ,-6.217661,106.412609,"  271,425,000 ",-6.218781,106.418335,0.4006892848,-0.04690163423,0.01544103118,0.11933343,0.06881954724,0.1279792555,0.1711982518,0.003226401254,0.3223814605,0.2264414603,-0.7528619344
NPH003,1441,0.1,  0.51 ,  0.49 ,98172,  0.67 ,3736741,400,3,2,0,0,0,0,1,"  2,281 ",Perdesaan, trunk ,  - ,-6.748390,107.445753,"  511,375,000 ",-6.748390,107.445753,0.2297511517,0.02180376244,0.2695117513,0.09562000488,0.0767515669,0.007445144132,-0.0176423091,0.1024068709,0.1177490465,0.05879706802,-0.01384927036
PWT006,3692,0.12,  0.50 ,  0.50 ,42389,  0.69 ,2338410,400,2,3,0,0,0,0,1,"  2,253 ",Perdesaan, primary ,"  1,133.78 ",-7.360676,109.238319,"  152,741,667 ",-7.391550,109.232071,0.2216029513,0.1082204386,-0.01980109005,0.09943869013,0.0763096056,0.0221755105,-0.02294781171,-0.01673471998,0.1436838438,-0.04004063839,-0.01475180948
CMS002,1927,0.07,  0.50 ,  0.50 ,77472,  0.69 ,2225279,1000,4,0,1,0,0,0,1,"  2,233 ",Perdesaan, trunk ,  - ,-7.323496,108.327766,"  459,941,667 ",-7.325652,108.333794,0.2088341269,0.07806287118,0.02294773246,0.07978104171,0.0620170139,0.06196274807,-0.01815668354,0.001564755212,0.1480040801,-0.02064393265,-0.01265664787
SKB003,2083,0.07,  0.50 ,  0.50 ,43383,  0.68 ,3604482,400,3,3,1,0,0,0,1,"  2,193 ",Perdesaan, secondary ,  - ,-6.959174,106.891935,"  284,275,000 ",-6.956206,106.907318,0.03462237136,-0.1168758478,-0.009539604574,0.1001166645,-0.01573415291,0.02018440463,0.123241563,0.008746878281,0.2143900251,0.1322582855,-0.006807887139
TGR021,25,0.07,  0.51 ,  0.49 ,128198,  0.71 ,4901117,350,1,0,1,0,0,0,1,"  2,185 ",Perdesaan, secondary ,  - ,-6.074629,106.673835,"  291,900,000 ",-6.072235,106.654320,0.9759092289,-0.076742444,-0.04569664666,0.1991576898,0.04591839198,0.1048515692,0.4093331587,-0.0405292747,0.3201173695,-0.1176733053,-26.247.667.469.103.200
CMS003,1925,0.07,  0.51 ,  0.49 ,44113,  0.68 ,2225279,600,5,1,1,1,0,0,1,"  1,986 ",Perdesaan, trunk ,  - ,-7.310928,108.271098,"  370,033,333 ",-7.304776,108.244240,0.207816117,0.07648590157,0.03160633974,0.07707147909,0.05977052228,0.06641281805,-0.01752870973,0.006291571975,0.1478878462,-0.01851657729,-0.01201500094
SLW007,3255,0.07,  0.50 ,  0.50 ,55524,  0.69 ,2333586,400,2,3,0,0,0,0,1,"  1,959 ",Perdesaan, primary ,  - ,-6.970763,109.103025,"  146,908,333 ",-6.965523,109.134018,0.2317345061,0.08845812413,-0.01125287931,0.108438405,0.07569028682,0.02917048494,-0.02904584852,-0.02279874598,0.1442711005,-0.0443663828,-0.01532423958
SRG008,1424,0.06,  0.51 ,  0.49 ,47082,  0.68 ,4418261,300,2,1,1,0,0,0,1,"  1,933 ",Perdesaan, tertiary ,  - ,-6.207117,106.206856,"  473,166,667 ",-6.238878,106.202972,0.3295060586,-0.03012513668,0.0106708339,0.09059385672,0.08461818676,0.1369090709,0.1269875058,0.008795487035,0.3017662835,0.294674298,0.6209989795
SRG014,3244,0.05,  0.51 ,  0.49 ,34279,  0.67 ,4857353,500,4,4,0,1,0,0,1,"  1,900 ",Perdesaan, primary ,  - ,-6.034097,106.380755,"  197,800,000 ",-6.061030,106.425621,0.3991689573,-0.03830931065,-0.01074472762,0.1118021891,0.07058155775,0.1330499939,0.2065789579,-0.003127298461,0.3225417388,0.1915209658,-0.7140192208
KWG032,2891,0.08,  0.50 ,  0.50 ,53966,  0.70 ,5599593,400,1,1,0,0,0,0,1,"  1,882 ",Perdesaan, tertiary ,  - ,-6.243559,107.393882,"  306,950,000 ",-6.247189,107.358948,0.1067719807,-0.2299662943,-0.2331302343,0.2374600277,0.03747653812,0.08371756331,-0.01123571743,0.06739634694,0.06216595537,0.09238876724,-0.01679868231
KDL001,3513,0.09,  0.50 ,  0.50 ,29543,  0.69 ,2783455,400,1,3,0,0,0,0,1,"  1,852 ",Perdesaan, secondary ,  - ,-6.950891,110.194549,"  154,383,333 ",-6.942727,110.219131,0.2320708072,0.1139633548,-0.02108085871,0.1181200155,0.08105292198,0.006782426076,-0.05913821835,-0.02727638155,0.1363279444,-0.07550233306,-0.01425092918
KJN002,3645,0.09,  0.51 ,  0.49 ,35795,  0.69 ,2486653,450,0,5,1,0,0,0,1,"  1,844 ",Perdesaan, primary ,  - ,-7.031634,109.625180,"  317,775,000 ",-7.025692,109.581726,0.2338880515,0.1046995074,-0.01916874069,0.1100084896,0.07838006091,0.0150287339,-0.02685048868,-0.02001480043,0.1404110785,-0.04771144062,-0.01453659517
CKR027,1264,0.05,  0.51 ,  0.49 ,76543,  0.68 ,5558515,500,3,1,1,0,0,0,1,"  1,697 ",Perdesaan, secondary ,  - ,-6.196674,107.174370,"  627,008,333 ",-6.176397,107.177643,0.3103112612,-0.1852587823,-0.135585569,0.1797747682,0.02709539287,0.09655373078,0.5369444563,0.02221404996,0.1723970107,-0.4012448772,-0.01717959872
KWG031,2885,0.08,  0.51 ,  0.49 ,58653,  0.69 ,5599593,400,3,0,0,0,0,0,1,"  1,696 ",Perdesaan, tertiary ,  - ,-6.292151,107.365477,"  204,016,667 ",-6.288500,107.382820,0.08693142341,-0.2240520727,-0.2157385208,0.2399967989,0.03580671524,0.08361978591,-0.01928454613,0.07183898192,0.05576878217,0.09840968881,-0.01646283806
TGR017,128,0.07,  0.51 ,  0.49 ,128198,  0.70 ,4901117,400,6,17,1,0,0,2,1,"  1,646 ",Perdesaan, secondary ,  - ,-6.070169,106.648982,"  566,433,333 ",-6.069778,106.648422,########,-0.07477604921,-0.04445719527,0.2019634457,0.05096736248,0.1082808447,0.3902911776,-0.04399625466,0.3265285647,-0.08715444634,-2.768.510.354.514.760
TNG021,2913,0.05,  0.51 ,  0.49 ,93120,  0.70 ,5069708,600,4,2,1,0,0,0,1,"  1,596 ",Perdesaan, tertiary ,  - ,-6.148147,106.620414,"  206,608,333 ",-6.165010,106.634712,0.9502836099,-0.07144438077,-0.01080476185,0.2028664072,0.04851741141,0.1081555166,0.3525709146,-0.03796340691,0.3293076813,-0.03976347752,-25.855.002.785.053.300
GRT018,3323,0.1,  0.51 ,  0.49 ,72913,  0.68 ,2328555,400,8,1,0,3,0,0,1,"  1,539 ",Perdesaan, tertiary ,  306.34 ,-7.153539,107.950592,"  360,741,667 ",-7.170260,107.982513,0.2165466509,0.07115833044,0.1106692831,0.05493931718,0.04964173451,0.07886340501,-0.01454936858,0.04892143378,0.1471685327,-0.003075461942,-0.008447393622
BJR004,3021,0.06,  0.51 ,  0.49 ,45453,  0.69 ,2204754,800,5,7,1,2,0,0,1,"  1,520 ",Perdesaan, tertiary ,  - ,-7.363376,108.639767,"  187,275,000 ",-7.363376,108.639767,0.2125277733,0.08993229094,-0.005190845924,0.08880459717,0.07020611986,0.04275353621,-0.02101634589,-0.01223757528,0.147958382,-0.02969368232,-0.0145577363
KNG004,1998,0.12,  0.50 ,  0.50 ,21718,  0.69 ,2209519,700,5,3,0,1,2,0,1,"  1,437 ",Perdesaan, trunk ,  779.68 ,-7.004365,108.455019,"  411,800,000 ",-6.982609,108.477097,0.2276677097,0.05785385763,0.02590379254,0.09908221622,0.06383642531,0.06288535094,-0.02802553394,-0.01273952158,0.1465630536,-0.031732183,-0.01418892632
TGR011,101,0.07,  0.51 ,  0.49 ,158904,  0.72 ,4901117,600,4,2,1,0,0,0,1,"  1,417 ",Perdesaan, trunk ,  - ,-6.210815,106.483279,"  285,716,667 ",-6.228384,106.472931,0.4801971375,-0.05414119661,0.01496856306,0.1375910315,0.06097112704,0.1207511084,0.2182962235,-0.004354836503,0.3282943126,0.1566204011,-28.751.373.614.274.300
TGR030,1288,0.07,  0.51 ,  0.49 ,54295,  0.69 ,4901117,900,2,2,1,0,1,0,1,"  1,377 ",Perdesaan, tertiary ,  - ,-6.153465,106.396244,"  504,375,000 ",-6.178378,106.446762,0.3982707786,-0.04298071253,0.005286691414,0.1157687543,0.06995997789,0.1300249295,0.1853802167,0.0006163706394,0.3219858627,0.2124630662,-0.6501034871
TGR036,1428,0.07,  0.51 ,  0.49 ,97158,  0.70 ,4901117,400,4,2,1,0,0,1,1,"  1,284 ",Perdesaan, primary ,  - ,-6.047027,106.601241,"  178,108,333 ",-6.046199,106.600021,0.8841710664,-0.06774988309,-0.03777382643,0.1917894309,0.05926309631,0.1174298158,0.3662647764,-0.03984628039,0.3324517867,-0.045420541,-262.714.897.974.179
PWK009,2365,0.08,  0.50 ,  0.50 ,138966,  0.69 ,4792252,600,3,1,1,0,0,0,1,"  1,232 ",Perdesaan, residential ,  - ,-6.515904,107.429673,"  375,625,000 ",-6.533213,107.445343,0.1974412753,-0.02268923809,0.1267976017,0.2024550992,0.09879863595,0.001246993439,-0.05094796883,0.08355740055,0.02262426142,0.05903992985,-0.01791853202
PDG005,3556,0.1,  0.52 ,  0.48 ,34176,  0.67 ,3206640,500,3,4,1,0,0,0,1,"  1,206 ",Perdesaan, trunk ,  - ,-6.319269,106.120431,"  199,308,333 ",-6.306727,106.106483,0.3106830179,-0.02777186436,0.0146304767,0.08140910253,0.09301340783,0.1361069622,0.0985155577,0.01034600251,0.288967089,0.3258132003,0.9925571363
PDG007,3740,0.1,  0.52 ,  0.48 ,44108,  0.67 ,3206640,450,2,2,0,0,0,0,1,"  1,165 ",Perdesaan, primary ,  36.69 ,-6.306321,105.979802,"  170,391,667 ",-6.346997,106.045631,0.3006406038,-0.01870323255,0.01238877711,0.07204563017,0.09845078821,0.1394136086,0.09612492273,0.00930604652,0.2799248431,0.3337771676,11.336.417.363.617.500
TGR034,1434,0.07,  0.51 ,  0.49 ,158904,  0.69 ,4901117,400,3,1,1,0,0,1,1,"  1,151 ",Perdesaan, tertiary ,  - ,-6.228494,106.472901,"  314,858,333 ",-6.228384,106.472931,0.4630338121,-0.05384133549,0.01871553827,0.1350192717,0.06185754187,0.1215235524,0.2028952635,-0.001677599903,0.3274421335,0.1772137835,-23.910.810.105.736.000
CBI037,590,0.07,  0.51 ,  0.49 ,190981,  0.69 ,5126897,350,3,4,1,0,0,0,1,"  1,086 ",Perdesaan, secondary ,  - ,-6.493241,106.761199,"  374,941,667 ",-6.522609,106.761238,0.5280527248,-0.1171726146,0.03262431923,0.1644706026,0.01742534061,0.06613475326,0.09287968443,0.02670198498,0.2885374504,0.2543736102,-0.01005398533
GRT007,1145,0.1,  0.51 ,  0.49 ,37185,  0.67 ,2328555,600,4,1,1,0,0,1,1,"  1,085 ",Perdesaan, tertiary ,  - ,-7.100873,107.957321,"  312,008,333 ",-7.100837,107.957336,0.2220406011,0.06935842177,0.113801065,0.05839782064,0.05031396054,0.07849962578,-0.01673743853,0.04636893855,0.1470239333,-0.004781524909,-0.008976581492
TGR040,2192,0.07,  0.51 ,  0.49 ,54295,  0.69 ,4901117,400,4,1,1,1,0,0,1,  999 ,Perdesaan, tertiary ,  - ,-6.126086,106.380470,"  438,091,667 ",-6.155818,106.318268,0.3914978423,-0.04091932125,0.001427636779,0.1130590018,0.07087323683,0.1311241805,0.1872953867,0.0002990607379,0.3210152024,0.2119328351,-0.5231698777
CBI057,126,0.07,  0.51 ,  0.49 ,87825,  0.67 ,4877211,350,6,5,1,1,0,0,1,  992 ,Perdesaan, living_street ,  255.05 ,-6.691758,106.848634,"  281,950,000 ",-6.677363,106.863342,0.06627619128,-0.1564931109,-0.01167681404,0.1374902221,-0.008224699581,0.04532930822,0.1440457721,0.05889810005,0.2493970874,0.1391263697,-0.004821721832
KWG051,5942,0.08,  0.50 ,  0.50 ,43784,  0.68 ,5599593,500,0,2,1,1,0,0,1,  970 ,Perdesaan, secondary ,  - ,-6.387264,107.224905,"  419,450,000 ",-6.374373,107.174263,0.03638209196,-0.2152684064,-0.1524352978,0.2175833223,0.01774490062,0.09315388859,-0.004906116259,0.06361810911,0.1052460387,0.1457056902,-0.01399569393
PML006,3764,0.15,  0.51 ,  0.49 ,69574,  0.69 ,2296140,600,4,4,1,0,0,0,1,  958 ,Perdesaan, primary ,  - ,-7.034893,109.377778,"  226,058,333 ",-7.066078,109.325005,0.2321366329,0.09956965494,-0.01673239047,0.1085317436,0.07742776301,0.02054646847,-0.02737604478,-0.02089751995,0.1421778694,-0.04594550011,-0.01490922826
CBI052,2175,0.07,  0.52 ,  0.48 ,83771,  0.67 ,4877211,400,7,4,1,0,0,0,1,  898 ,Perdesaan, trunk ,  - ,-6.651819,106.907747,"  369,008,333 ",-6.669427,106.926224,0.08120930242,-0.1652449895,-0.009125682576,0.1394697417,-0.008601106577,0.04829757888,0.1280361423,0.06219690718,0.2377563241,0.1450029105,-0.006009632934
SPA005,3089,0.1,  0.52 ,  0.48 ,41785,  0.69 ,2699992,420,3,1,0,0,0,0,1,  868 ,Perdesaan, primary ,  - ,-7.382433,108.208191,"  325,016,667 ",-7.353125,108.217468,0.2020019864,0.08003620745,0.03577562501,0.07044257231,0.05772858066,0.06790694002,-0.01431113673,0.01343910682,0.1481202302,-0.01420995017,-0.01109940554
CBI029,176,0.07,  0.50 ,  0.50 ,100117,  0.71 ,4877211,400,2,3,1,0,0,0,1,  841 ,Perdesaan, primary ,  - ,-6.435672,106.958266,"  443,258,333 ",-6.430788,106.958458,0.3999675851,-0.1565323931,0.008134386109,0.1635242216,-0.001030572846,0.07528390071,0.2117048033,0.02561529581,0.2479504738,0.05951875307,-0.01376396359
CJR008,2090,0.1,  0.51 ,  0.49 ,68525,  0.66 ,3104583,450,4,3,1,0,0,0,1,  736 ,Perdesaan, trunk ,  - ,-6.804906,107.225766,"  347,750,000 ",-6.813223,107.252640,0.1533544324,-0.01907571806,0.1817226474,0.09256153751,0.04521607959,0.00643510457,0.02648293968,0.05371006888,0.1375599456,0.1039090074,-0.01216988158
CBI045,1473,0.07,  0.51 ,  0.49 ,167612,  0.70 ,4877211,400,3,4,1,0,0,0,1,  724 ,Perdesaan, primary ,  - ,-6.514811,106.862925,"  435,616,667 ",-6.503116,106.870415,0.2913079675,-0.1438591739,0.01911280594,0.1538067691,0.007786669674,0.06320769162,0.1501803964,0.04203684228,0.2689622295,0.1556625603,-0.008383930447
KWG041,4409,0.08,  0.50 ,  0.50 ,92941,  0.70 ,5599593,600,6,1,1,0,0,0,1,  722 ,Perdesaan, tertiary ,  - ,-6.388107,107.467536,"  369,616,667 ",-6.398013,107.462769,0.1694543209,-0.1012327853,-0.02533667216,0.23575224,0.07316714851,0.0219714004,-0.04532825757,0.07040817323,0.0149102824,0.05049889077,-0.01841364161
CBI031,24,0.07,  0.50 ,  0.50 ,154337,  0.71 ,5126897,450,3,2,1,0,0,0,1,  692 ,Perdesaan, primary ,  488.60 ,-6.410075,107.008354,"  427,425,000 ",-6.408825,106.981079,0.3424876182,-0.1731931619,-0.01065278777,0.170438475,-0.004921647914,0.08158619569,0.2733702054,0.02368744767,0.2292484138,-0.03894747199,-0.01533333744
TSM003,3086,0.12,  0.51 ,  0.49 ,54865,  0.68 ,2801962,1000,4,4,1,1,0,0,1,  658 ,Perdesaan, primary ,  - ,-7.354671,108.272392,"  250,050,000 ",-7.350524,108.306473,0.2058168012,0.07907040565,0.02821503137,0.07563040732,0.06019075993,0.06461757173,-0.01635388962,0.006586295024,0.1480972378,-0.01770830173,-0.01200012505
CBI040,547,0.07,  0.52 ,  0.48 ,91431,  0.68 ,4877211,450,7,2,1,3,0,0,1,  624 ,Perdesaan, primary ,  250.45 ,-6.563979,106.864867,"  484,725,000 ",-6.566431,106.843887,0.1693295608,-0.1502517829,0.009517037034,0.1482738371,0.003571019915,0.05894127317,0.1533007321,0.05249800104,0.2636586001,0.1453723826,-0.006280631664
MJL009,2742,0.11,  0.50 ,  0.50 ,29302,  0.69 ,2404632,700,10,4,1,2,0,0,1,  573 ,Perdesaan, primary ,  - ,-6.835379,108.248426,"  384,233,333 ",-6.834996,108.232132,0.2363499282,0.04081886811,0.07078111213,0.1012849596,0.05387428525,0.08422663696,-0.03048576999,-0.001852093173,0.1447430712,-0.02611303878,-0.01270591141
UNR002,3978,0.07,  0.50 ,  0.50 ,46535,  0.70 ,2750136,400,5,11,1,2,1,0,1,  495 ,Perdesaan, residential ,  - ,-7.220404,110.430839,"  291,058,333 ",-7.239554,110.434647,0.2224827098,0.1231244403,-0.02245941435,0.1189280513,0.08239431047,0.00463110636,-0.09260816854,-0.03338804695,0.1347816352,-0.1001998346,-0.01431679475
KWG050,5943,0.08,  0.50 ,  0.50 ,43784,  0.68 ,5599593,350,2,4,1,1,0,0,1,  436 ,Perdesaan, secondary ,  - ,-6.341203,107.251809,"  390,708,333 ",-6.331344,107.285706,0.04225047601,-0.2247268783,-0.1825707891,0.2248096951,0.02248017376,0.09503065422,0.0172387561,0.06329080195,0.09019967904,0.1015511314,-0.01519729536
TGR042,2543,0.07,  0.51 ,  0.49 ,49843,  0.69 ,4901117,350,4,7,1,0,0,1,1,  369 ,Perdesaan, primary ,  - ,-6.084556,106.544358,"  234,908,333 ",-6.085937,106.545128,0.6053698278,-0.05602772226,-0.01543137951,0.1626103323,0.05963566289,0.1225095659,0.3238411978,-0.02095875697,0.3344226526,0.01857441841,-1.390.496.480.679.030
PWK014,3471,0.08,  0.51 ,  0.49 ,37712,  0.69 ,4792252,380,4,3,1,0,0,0,1,  333 ,Perdesaan, primary ,  - ,-6.574209,107.463131,"  335,300,000 ",-6.564098,107.451332,0.2288072492,0.004071516773,0.1964662442,0.1608189878,0.09601255234,0.0009130710945,-0.041744261,0.08541355855,0.06091699634,0.05336801771,-0.01712956315
SBM008,652,0.07,  0.50 ,  0.50 ,59822,  0.67 ,3604482,400,6,8,1,2,0,0,1,  308 ,Perdesaan, trunk ,  126.46 ,-6.849488,106.763634,"  717,041,667 ",-6.889931,106.780708,0.02180536049,-0.1461506067,-0.0284132896,0.131621946,-0.0149818102,0.03754586973,0.1503769339,0.04467109657,0.2485994876,0.132260472,-0.007168736412
CBI054,2397,0.07,  0.52 ,  0.48 ,94721,  0.67 ,4877211,400,4,2,1,1,0,0,1,  304 ,Perdesaan, primary ,  49.36 ,-6.387732,106.631557,"  514,400,000 ",-6.382667,106.680450,0.8326398667,-0.08599624462,0.04578866172,0.1942549431,0.03271959548,0.08507329314,0.1840274438,-0.01083994514,0.3134608986,0.1522512482,-13.557.347.700.092.000
TNG024,382,0.05,  0.51 ,  0.49 ,80345,  0.72 ,5069708,300,8,16,1,0,1,2,1,  297 ,Perdesaan, trunk ,  - ,-6.199608,106.575007,"  391,216,667 ",-6.199822,106.574814,0.7213675796,-0.06439298974,0.01284794903,0.18849102,0.05010730088,0.1125267775,0.3176217327,-0.02242171273,0.3323547526,0.009093972423,-2.053.609.049.731.000
SBR017,2759,0.12,  0.51 ,  0.49 ,53646,  0.69 ,2681382,650,1,3,0,1,0,0,1,  285 ,Perdesaan, primary ,  5.12 ,-6.770588,108.415094,"  244,408,333 ",-6.757601,108.470268,0.2392888049,0.03532945616,0.04461058987,0.1126135801,0.05936851789,0.07465930073,-0.03382903087,-0.01692422281,0.1453708207,-0.03490081718,-0.01444538533
SNG010,1860,0.09,  0.50 ,  0.50 ,85383,  0.70 ,3508626,600,7,4,1,1,0,0,1,  212 ,Perdesaan, trunk ,  - ,-6.318592,107.694483,"  409,800,000 ",-6.340607,107.662804,0.2599113378,-0.05941923088,0.07667178696,0.1863572959,0.06373925302,0.01194401502,-0.04789083372,0.03779464028,0.08575622316,0.02168215138,-0.0184617868
SBR036,4954,0.12,  0.51 ,  0.49 ,53034,  0.69 ,2681382,800,3,4,0,0,0,0,1,  187 ,Perdesaan, primary ,  - ,-6.764567,108.446405,"  273,858,333 ",-6.757601,108.470268,0.2393502321,0.03586003276,0.04009373278,0.1136564366,0.06047799699,0.07212733038,-0.03415962319,-0.01877137198,0.1454392417,-0.03616863671,-0.01467941656
PWK008,1488,0.08,  0.51 ,  0.49 ,63458,  0.67 ,4792252,900,5,3,1,2,0,0,1,  132 ,Perdesaan, trunk ,  - ,-6.607379,107.414176,"  402,075,000 ",-6.643286,107.386581,0.2163377895,0.007260599887,0.1986302336,0.1573199017,0.09734847593,0.000806596951,-0.0381943186,0.08696798093,0.06033266124,0.06690359996,-0.01666866095
GRT016,2964,0.1,  0.51 ,  0.49 ,32471,  0.68 ,2328555,800,3,1,0,1,0,0,1,  114 ,Perdesaan, living_street ,  - ,-7.160454,108.007296,"  212,866,667 ",-7.164038,107.994087,0.2146285919,0.06937029142,0.09751375961,0.06121040929,0.04956507674,0.0814717061,-0.01571540257,0.03945244726,0.1463965602,-0.006302627317,-0.008761799776
CBI050,2398,0.07,  0.51 ,  0.49 ,47999,  0.68 ,4877211,600,3,3,1,0,0,0,1,  105 ,Perdesaan, primary ,  - ,-6.537943,106.732282,"  428,433,333 ",-6.559778,106.713913,0.3390855482,-0.1264856839,0.02689531841,0.1601787477,0.01633648417,0.05994239253,0.1235576064,0.04381540489,0.2907103144,0.2066777326,-14.631.473.742.027.700
SNG017,3473,0.09,  0.50 ,  0.50 ,39549,  0.69 ,3508626,500,2,1,1,0,0,0,1,  87 ,Perdesaan, primary ,  - ,-6.525492,107.790904,"  283,583,333 ",-6.558644,107.798141,0.2931304784,0.008760143051,0.1785869898,0.1230769157,0.05508877546,0.02846417781,-0.04063862204,0.05122477704,0.1336552018,0.014994773,-0.01521976063
KWG038,3754,0.08,  0.51 ,  0.49 ,161636,  0.69 ,5599593,600,5,5,1,0,0,1,1,  83 ,Perdesaan, tertiary ,  - ,-6.345953,107.378783,"  259,958,333 ",-6.349522,107.377846,0.09480653081,-0.1978290432,-0.1749010074,0.2442522009,0.04154314179,0.06945753187,-0.03621604284,0.07832211141,0.03666703413,0.09426180558,-0.01668605236
SNG013,3054,0.09,  0.50 ,  0.50 ,51657,  0.68 ,3508626,400,1,1,1,2,0,0,1,  71 ,Perdesaan, secondary ,  - ,-6.457599,107.882909,"  228,766,667 ",-6.457199,107.943672,0.2934739784,-0.001158070832,0.1539336415,0.1368793852,0.05022065352,0.03829481225,-0.04212514946,0.03028328436,0.1361762084,-0.0001432948659,-0.01551880452
SBR016,2660,0.12,  0.51 ,  0.49 ,34526,  0.68 ,2681382,400,0,1,0,1,0,0,1,  41 ,Perdesaan, tertiary ,  201.14 ,-6.862720,108.584377,"  232,858,333 ",-6.825510,108.619141,0.2344891878,0.05152965566,0.0182151117,0.109017084,0.06639466272,0.05706534814,-0.03222838755,-0.02119261887,0.1460097751,-0.03829138016,-0.01516879486
CBI041,700,0.07,  0.51 ,  0.49 ,190981,  0.70 ,5126897,400,2,0,1,0,0,0,1,  35 ,Perdesaan, primary ,  - ,-6.473801,106.722110,"  185,308,333 ",-6.445843,106.732094,0.6325893627,-0.1062564403,0.03430506819,0.1674695204,0.02153003334,0.07138242722,0.07684452711,0.01616679852,0.2941072285,0.2847797467,-0.01655176413
CBI034,456,0.07,  0.51 ,  0.49 ,90164,  0.67 ,4877211,550,0,1,1,0,0,0,1,  9 ,Perdesaan, residential ,  - ,-6.449147,106.698912,"  301,958,333 ",-6.441997,106.694084,0.6886364263,-0.09849511755,0.0327350183,0.1679365659,0.02564227021,0.07606074998,0.09169890359,0.006888384407,0.2985766168,0.2708502369,-0.02502651342
KWG037,3463,0.08,  0.50 ,  0.50 ,65688,  0.69 ,5599593,400,4,3,1,0,0,1,1,  9 ,Perdesaan, trunk ,  - ,-6.388854,107.413328,"  315,800,000 ",-6.388544,107.412514,0.1341369761,-0.1416774519,-0.09096408896,0.2421671826,0.05832150604,0.04258893621,-0.04383061474,0.0773381519,0.01658890928,0.07186007315,-0.01761252651
CBI049,2134,0.07,  0.52 ,  0.48 ,75001,  0.68 ,4877211,350,3,2,1,0,0,0,1,  4 ,Perdesaan, trunk ,  - ,-6.564820,106.562968,"  518,166,667 ",-6.570577,106.625679,0.2397376571,-0.1091966645,0.01602280452,0.1526058675,0.03387288542,0.07386901051,0.1219175943,0.03654196682,0.3100108143,0.2161228654,-2.807.707.446.147.340
SNG015,3274,0.09,  0.51 ,  0.49 ,33151,  0.68 ,3508626,400,4,4,0,1,0,0,1,  2 ,Perdesaan, primary ,  30.31 ,-6.698174,107.736081,"  374,916,667 ",-6.677970,107.686012,0.2854342315,0.04316775735,0.2174966559,0.08852386654,0.0565060341,0.0307528682,-0.03043392545,0.08024993737,0.1415089744,0.02438529075,-0.01309592494
KWG034,2989,0.08,  0.51 ,  0.49 ,44378,  0.70 ,5599593,600,0,0,0,0,0,0,1,  2 ,Perdesaan, residential ,  - ,-6.323137,107.560356,"  222,491,667 ",-6.300154,107.567360,0.1984812948,-0.09757468812,-0.0154437306,0.2270201245,0.0738846796,0.01574114643,-0.04533283547,0.05569710024,0.03465667463,0.03625533581,-0.01895659757
CBI009,372,0.07,  0.51 ,  0.49 ,90164,  0.67 ,4877211,350,6,11,1,0,0,1,1,  2 ,Perdesaan, tertiary ,  - ,-6.440624,106.697269,"  553,575,000 ",-6.441997,106.694084,0.7099386103,-0.09707429885,0.0322953436,0.1684701976,0.02603956333,0.07689054524,0.09838911921,0.004379640609,0.2991708012,0.2627527502,-0.0246419544
KWG028,2185,0.08,  0.50 ,  0.50 ,34697,  0.69 ,5599593,600,2,3,0,0,0,0,1,  1 ,Perdesaan, tertiary ,  - ,-6.174140,107.432562,"  527,058,333 ",-6.193146,107.473541,0.1293378136,-0.2323204871,-0.2449725421,0.2305187461,0.04026914703,0.08424149656,-0.002492388588,0.05948910157,0.0775868298,0.09543328361,-0.01691684006
BKS025,341,0.05,  0.51 ,  0.49 ,128509,  0.70 ,5558515,700,3,3,1,0,0,0,1,  - ,Perdesaan, primary ,  - ,-6.340522,106.978453,"  884,958,333 ",-6.329930,106.968124,0.5175994964,-0.1434651233,-0.01485820349,0.1675067595,0.006395944359,0.08176375274,0.4746183255,0.00308652239,0.2468170674,-0.2581897432,-0.01631091778
